identifier,start_date,end_date,type,production_type,status,name,installed_capacity,available_capacity,unit_type 
EC-GDFS-1035dcc2366ba4544941,2022-10-08T10:35:00+02:00,2022-10-12T15:19:00+02:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,INACTIVE,SPEM pointe,45,0,GENERATING_UNIT
EC-GDFS-11b0751a231294c3aaad,2022-10-09T12:00:00+02:00,2022-10-09T15:36:00+02:00,PLANNED_MAINTENANCE,FOSSIL_GAS,INACTIVE,SPEM CCG,435,0,GENERATING_UNIT
EC-GDFS-13c23436719bd4560a0a,2022-10-07T20:26:00+02:00,2022-10-07T22:45:00+02:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,INACTIVE,SPEM pointe,45,0,GENERATING_UNIT
EC-GDFS-148b54cc30c2544c5a84,2022-10-05T20:00:00+02:00,2022-10-06T23:00:00+02:00,PLANNED_MAINTENANCE,FOSSIL_GAS,ACTIVE,CYCOFOS PL1,428,0,GENERATING_UNIT
EC-GDFS-16dce9516ed97493bb2b,2022-10-06T02:00:00+02:00,2022-10-06T07:00:00+02:00,PLANNED_MAINTENANCE,FOSSIL_GAS,ACTIVE,SPEM CCG,435,0,GENERATING_UNIT
EC-GDFS-1dda364b11be744a5a68,2022-10-05T20:00:00+02:00,2022-10-06T23:00:00+02:00,PLANNED_MAINTENANCE,FOSSIL_GAS,ACTIVE,COMBIGOLFE CCG,425,0,GENERATING_UNIT
EC-GDFS-1fe747caf75e64d418fd,2022-10-08T00:00:00+02:00,2022-10-13T08:00:00+02:00,PLANNED_MAINTENANCE,FOSSIL_GAS,ACTIVE,CYCOFOS PL1,428,0,GENERATING_UNIT
EC-SHEM-indispo4161-2022-10-05-1,2022-10-05T07:45:00+02:00,2022-10-05T17:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,FR_SAINT-PIERRE,122,0,PRODUCTION_UNIT
EC-TDE-DEPROD20221005065651,2022-10-05T06:50:00+02:00,2022-10-05T08:00:00+02:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,INACTIVE,FR-GA-MORANT1,420,0,PRODUCTION_UNIT
EC-TDE-DEPROD20221005081351,2022-10-05T08:00:00+02:00,2022-10-05T11:30:00+02:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,INACTIVE,FR-GA-MORANT1,420,280,PRODUCTION_UNIT
EC-TDE-DEPROD20221005113612,2022-10-05T11:30:00+02:00,2022-10-15T17:30:00+02:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,ACTIVE,FR-GA-MORANT1,420,0,PRODUCTION_UNIT
EC-TDE-DEPROD20221005191346,2022-10-05T18:42:00+02:00,2022-10-05T20:42:00+02:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,ACTIVE,FR_LANDIVISIAUPU,446,0,PRODUCTION_UNIT
EC-TDE-DEPROD20221006073148,2022-10-08T23:59:00+02:00,2022-10-09T15:59:00+02:00,PLANNED_MAINTENANCE,FOSSIL_GAS,ACTIVE,FR_LANDIVISIAUPU,446,0,PRODUCTION_UNIT
EC-CNR-BE221298TS_01,2022-10-10T07:30:00+02:00,2022-10-14T16:30:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,GROUPE 05 DE LA CENTRALE HYDRAULIQUE DE BEAUCHASTEL,32,0,GENERATING_UNIT
EC-CNR-BE221298TS_02,2022-10-10T07:30:00+02:00,2022-10-14T16:30:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,GROUPE 06 DE LA CENTRALE HYDRAULIQUE DE BEAUCHASTEL,32,0,GENERATING_UNIT
EC-CNR-BE221424TS_01,2022-10-14T16:00:00+02:00,2022-10-20T16:30:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,INACTIVE,GROUPE 05 DE LA CENTRALE HYDRAULIQUE DE BEAUCHASTEL,32,0,GENERATING_UNIT
EC-CNR-BV221306TS_01,2022-10-10T07:00:00+02:00,2022-10-10T14:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,GROUPE 04 DE LA CENTRALE HYDRAULIQUE DE BOURG-LES-VALENCE,30,0,GENERATING_UNIT
EC-CNR-CA221288TS_01,2022-10-10T08:00:00+02:00,2022-10-12T16:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,INACTIVE,GROUPE 05 DE LA CENTRALE HYDRAULIQUE DE CADEROUSSE,32,0,GENERATING_UNIT
EC-CNR-CE211482TS_01,2022-10-14T07:30:00+02:00,2022-10-14T15:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,GROUPE 01 DE LA CENTRALE HYDRAULIQUE DE CHAUTAGNE,45,0,GENERATING_UNIT
EC-CNR-CE211482TS_02,2022-10-14T07:30:00+02:00,2022-10-14T15:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,GROUPE 02 DE LA CENTRALE HYDRAULIQUE DE CHAUTAGNE,45,0,GENERATING_UNIT
EC-CNR-LN221303TS_01,2022-10-11T07:00:00+02:00,2022-10-19T16:30:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,GROUPE 06 DE LA CENTRALE HYDRAULIQUE DE LOGIS-NEUF,32,0,GENERATING_UNIT
EC-CNR-LN221303TS_02,2022-10-12T07:30:00+02:00,2022-10-12T16:30:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,GROUPE 06 DE LA CENTRALE HYDRAULIQUE DE LOGIS-NEUF,32,0,GENERATING_UNIT
EC-CNR-LN221303TS_03,2022-10-13T07:30:00+02:00,2022-10-13T16:30:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,GROUPE 06 DE LA CENTRALE HYDRAULIQUE DE LOGIS-NEUF,32,0,GENERATING_UNIT
EC-CNR-LN221303TS_04,2022-10-14T07:30:00+02:00,2022-10-14T16:30:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,GROUPE 06 DE LA CENTRALE HYDRAULIQUE DE LOGIS-NEUF,32,0,GENERATING_UNIT
EC-CNR-PB221269TS_01,2022-10-13T08:00:00+02:00,2022-10-13T18:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,GROUPE 01 DE LA CENTRALE HYDRAULIQUE DE PIERRE-BENITE,20,0,GENERATING_UNIT
EC-CNR-PB221269TS_02,2022-10-13T08:00:00+02:00,2022-10-13T18:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,GROUPE 02 DE LA CENTRALE HYDRAULIQUE DE PIERRE-BENITE,20,0,GENERATING_UNIT
EC-CNR-PB221269TS_03,2022-10-13T08:00:00+02:00,2022-10-13T18:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,GROUPE 03 DE LA CENTRALE HYDRAULIQUE DE PIERRE-BENITE,20,0,GENERATING_UNIT
EC-CNR-PR211657TS_01,2022-10-12T05:00:00+02:00,2022-10-12T21:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,GROUPE 01 DE LA CENTRALE HYDRAULIQUE DE SABLONS,40,0,GENERATING_UNIT
EC-CNR-PR211657TS_02,2022-10-12T05:00:00+02:00,2022-10-12T21:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,GROUPE 02 DE LA CENTRALE HYDRAULIQUE DE SABLONS,40,0,GENERATING_UNIT
EC-CNR-PR211657TS_03,2022-10-12T05:00:00+02:00,2022-10-12T21:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,GROUPE 03 DE LA CENTRALE HYDRAULIQUE DE SABLONS,40,0,GENERATING_UNIT
EC-CNR-PR211657TS_04,2022-10-12T05:00:00+02:00,2022-10-12T21:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,GROUPE 04 DE LA CENTRALE HYDRAULIQUE DE SABLONS,40,0,GENERATING_UNIT
EC-CNR-PR221293TS_01,2022-10-11T07:00:00+02:00,2022-10-11T12:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,GROUPE 03 DE LA CENTRALE HYDRAULIQUE DE SABLONS,40,0,GENERATING_UNIT
EC-CNR-PR221293TS_02,2022-10-11T07:00:00+02:00,2022-10-11T12:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,GROUPE 04 DE LA CENTRALE HYDRAULIQUE DE SABLONS,40,0,GENERATING_UNIT
EC-CNR-PR221310TS_01,2022-10-10T08:30:00+02:00,2022-10-12T16:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,INACTIVE,GROUPE 04 DE LA CENTRALE HYDRAULIQUE DE SABLONS,40,0,GENERATING_UNIT
EC-CNR-SV211705TS_01,2022-10-13T07:00:00+02:00,2022-10-28T17:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,GROUPE 01 DE LA CENTRALE HYDRAULIQUE DE GERVANS,30,0,GENERATING_UNIT
EC-CNR-VA221291TS_01,2022-10-12T17:00:00+02:00,2022-11-09T17:00:00+01:00,FORCED_UNAVAILABILITY,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,GROUPE 02 DE LA CENTRALE HYDRAULIQUE DE BEAUCAIRE,35,0,GENERATING_UNIT
EC-CNR-VS211693TS_01,2022-10-10T07:00:00+02:00,2022-11-07T17:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,GROUPE 02 DE LA CENTRALE HYDRAULIQUE DE VAUGRIS,18,0,GENERATING_UNIT
EC-CNR-VS221006TS_01,2022-10-14T07:30:00+02:00,2022-10-14T17:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,GROUPE 01 DE LA CENTRALE HYDRAULIQUE DE VAUGRIS,18,0,GENERATING_UNIT
EC-CNR-VS221322TS_01,2022-10-11T17:38:00+02:00,2022-10-12T16:30:00+02:00,FORCED_UNAVAILABILITY,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,GROUPE 04 DE LA CENTRALE HYDRAULIQUE DE VAUGRIS,18,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00067459,2022-10-12T13:30:00+02:00,2022-10-12T17:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,INACTIVE,GRAND MAISON 5,152,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00067778,2022-10-13T13:00:00+02:00,2022-10-13T16:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,SAINT PIERRE COGNET,101,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00068200,2022-10-14T08:00:00+02:00,2022-10-14T12:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,AIGLE 6,146,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00068202,2022-10-11T08:00:00+02:00,2022-10-11T17:30:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,AIGLE 6,146,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00068203,2022-10-12T08:00:00+02:00,2022-10-12T17:30:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,AIGLE 6,146,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00068204,2022-10-13T08:00:00+02:00,2022-10-13T17:30:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,AIGLE 6,146,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00068205,2022-10-10T13:30:00+02:00,2022-10-10T17:30:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,AIGLE 6,146,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00068568,2022-10-10T07:30:00+02:00,2022-10-10T17:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,INACTIVE,SUPER BISSORTE 4,152,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00068569,2022-10-11T07:30:00+02:00,2022-10-11T16:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,INACTIVE,SUPER BISSORTE 4,152,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00068656,2022-10-10T07:00:00+02:00,2022-10-10T17:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,COCHE,384,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00068657,2022-10-11T07:00:00+02:00,2022-10-11T17:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,COCHE,384,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00068658,2022-10-12T07:00:00+02:00,2022-10-12T17:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,COCHE,384,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00068659,2022-10-13T07:00:00+02:00,2022-10-13T17:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,COCHE,384,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00068660,2022-10-14T07:00:00+02:00,2022-10-14T17:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,COCHE,384,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00068857,2022-10-11T08:00:00+02:00,2022-10-13T16:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,INACTIVE,MONTEZIC 4,227,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00068858,2022-10-11T08:00:00+02:00,2022-10-13T19:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,INACTIVE,MONTEZIC 3,227,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00068859,2022-10-11T08:00:00+02:00,2022-10-13T17:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,INACTIVE,MONTEZIC 2,227,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00068860,2022-10-11T08:00:00+02:00,2022-10-13T17:30:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,INACTIVE,MONTEZIC 1,227,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00076578,2022-10-11T07:00:00+02:00,2022-10-11T13:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,MALGOVERT,297,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00080428,2022-10-10T07:00:00+02:00,2022-10-21T17:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,RANDENS,124,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00081873,2022-10-11T07:00:00+02:00,2022-10-13T18:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,COMBE D'AVRIEUX 1,123,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00082189,2022-10-11T07:30:00+02:00,2022-10-11T15:54:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,INACTIVE,SUPER BISSORTE 2,152,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00082234,2022-10-10T07:30:00+02:00,2022-10-10T17:30:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,SAUSSAZ,150,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00082235,2022-10-11T07:30:00+02:00,2022-10-11T17:30:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,SAUSSAZ,150,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00082236,2022-10-12T07:30:00+02:00,2022-10-12T17:30:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,SAUSSAZ,150,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00082237,2022-10-13T07:30:00+02:00,2022-10-13T17:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,INACTIVE,SAUSSAZ,150,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00082339,2022-10-10T07:30:00+02:00,2022-10-10T17:30:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,SAUSSAZ,150,16,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00082340,2022-10-11T07:30:00+02:00,2022-10-11T17:30:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,SAUSSAZ,150,16,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00082341,2022-10-12T07:30:00+02:00,2022-10-12T17:30:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,SAUSSAZ,150,16,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00082342,2022-10-13T07:30:00+02:00,2022-10-13T17:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,INACTIVE,SAUSSAZ,150,16,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00082377,2022-10-12T08:00:00+02:00,2022-10-12T17:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,INACTIVE,GRAND MAISON 5,152,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00082378,2022-10-10T08:00:00+02:00,2022-10-10T17:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,GRAND MAISON 12,170,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00082380,2022-10-11T07:00:00+02:00,2022-10-11T12:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,GRAND MAISON 1,152,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00082381,2022-10-11T14:00:00+02:00,2022-10-11T16:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,CHEYLAS 2,259,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00082412,2022-10-13T12:00:00+02:00,2022-10-13T17:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,MONTEYNARD,366,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00082416,2022-10-13T08:00:00+02:00,2022-10-13T17:30:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,INACTIVE,GRAND MAISON 8,152,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00082417,2022-10-13T13:30:00+02:00,2022-10-13T14:30:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,INACTIVE,GRAND MAISON 7,152,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00082418,2022-10-13T13:30:00+02:00,2022-10-13T14:30:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,INACTIVE,GRAND MAISON 8,152,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00082454,2022-10-13T13:00:00+02:00,2022-10-13T17:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,INACTIVE,REVIN,808,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00082496,2022-10-10T14:00:00+02:00,2022-10-10T14:18:00+02:00,FORCED_UNAVAILABILITY,HYDRO_WATER_RESERVOIR,INACTIVE,SISTERON 1,124,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00082497,2022-10-10T14:00:00+02:00,2022-10-10T14:19:00+02:00,FORCED_UNAVAILABILITY,HYDRO_WATER_RESERVOIR,INACTIVE,SISTERON 2,126,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00082533,2022-10-11T09:40:00+02:00,2022-10-11T10:55:00+02:00,FORCED_UNAVAILABILITY,HYDRO_PUMPED_STORAGE,INACTIVE,GRAND MAISON 8,152,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00082612,2022-10-14T01:42:00+02:00,2022-10-14T03:10:00+02:00,FORCED_UNAVAILABILITY,HYDRO_PUMPED_STORAGE,INACTIVE,SUPER BISSORTE 3,152,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00082677,2022-10-14T13:00:00+02:00,2022-10-14T17:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,GRAND MAISON 12,170,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00082678,2022-10-14T11:00:00+02:00,2022-10-14T16:00:00+02:00,FORCED_UNAVAILABILITY,HYDRO_PUMPED_STORAGE,ACTIVE,MONTEZIC 3,227,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00084281,2022-10-10T08:00:00+02:00,2022-10-10T15:02:00+02:00,PLANNED_MAINTENANCE,FOSSIL_OIL,INACTIVE,ARRIGHI 2,129,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00084282,2022-10-13T07:30:00+02:00,2022-10-13T16:30:00+02:00,PLANNED_MAINTENANCE,FOSSIL_OIL,ACTIVE,VAIRES 1,181,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00084284,2022-10-11T08:00:00+02:00,2022-10-11T16:00:00+02:00,PLANNED_MAINTENANCE,FOSSIL_OIL,INACTIVE,VAIRES 3,182,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00084354,2022-10-10T01:50:00+02:00,2022-10-10T02:50:00+02:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,GRAVELINES 1,910,790,GENERATING_UNIT
EC-EDF-05470-EDF-T-00084426,2022-10-10T22:19:00+02:00,2022-10-11T00:00:00+02:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,CHINON 2,905,795,GENERATING_UNIT
EC-EDF-05470-EDF-T-00084454,2022-10-11T12:30:00+02:00,2022-10-11T17:30:00+02:00,PLANNED_MAINTENANCE,FOSSIL_GAS,ACTIVE,GENNEVILLIERS 1,203,200,GENERATING_UNIT
EC-EDF-05470-EDF-T-00084514,2022-10-12T19:30:00+02:00,2022-10-13T02:10:00+02:00,FORCED_UNAVAILABILITY,NUCLEAR,INACTIVE,PALUEL 2,1330,25,GENERATING_UNIT
EC-EDF-05470-EDF-T-00084515,2022-10-12T22:15:00+02:00,2022-10-13T22:00:00+02:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,CATTENOM 2,1300,630,GENERATING_UNIT
EC-EDF-05470-EDF-T-00084517,2022-10-13T02:17:00+02:00,2022-10-17T00:30:00+02:00,PLANNED_MAINTENANCE,NUCLEAR,ACTIVE,PALUEL 2,1330,970,GENERATING_UNIT
EC-EDF-05470-EDF-T-00084520,2022-10-13T07:00:00+02:00,2022-10-21T04:00:00+02:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,GRAVELINES 1,910,314,GENERATING_UNIT
EC-EDF-05470-EDF-T-00084524,2022-10-14T23:00:00+02:00,2022-10-16T23:00:00+02:00,PLANNED_MAINTENANCE,NUCLEAR,ACTIVE,BUGEY 3,910,460,GENERATING_UNIT
EC-EDF-05470-EDF-T-00084565,2022-10-13T16:51:00+02:00,2022-10-14T00:00:00+02:00,FORCED_UNAVAILABILITY,FOSSIL_OIL,ACTIVE,VAIRES 1,181,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00084577,2022-10-14T11:00:00+02:00,2022-10-17T04:30:00+02:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,BELLEVILLE 1,1310,280,GENERATING_UNIT
EC-EDF-05470-EDF-T-00084618,2022-10-14T22:02:00+02:00,2022-10-17T22:00:00+02:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,PALUEL 3,1330,396,GENERATING_UNIT
EC-EDF-05470-EDF-T-00084619,2022-10-14T22:16:00+02:00,2022-10-15T18:40:00+02:00,FORCED_UNAVAILABILITY,NUCLEAR,INACTIVE,GRAVELINES 4,910,916,GENERATING_UNIT
EC-EDF-05470-EDF-T-00084623,2022-10-14T22:39:00+02:00,2022-10-20T15:00:00+02:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,DAMPIERRE 3,890,900,GENERATING_UNIT
EC-EDFRen-17W000001345677Y59967495,2022-10-13T18:00:00+02:00,2022-10-13T19:00:00+02:00,PLANNED_MAINTENANCE,WIND_OFFSHORE,ACTIVE,Banc de Guérande,480,114,PRODUCTION_UNIT
EC-EDFRen-17W000001345677Y98877407,2022-10-13T15:00:00+02:00,2022-10-13T18:00:00+02:00,PLANNED_MAINTENANCE,WIND_OFFSHORE,ACTIVE,Banc de Guérande,480,118,PRODUCTION_UNIT
EC-SHEM-indispo4230-2022-10-11-1,2022-10-11T07:45:00+02:00,2022-10-12T12:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,FR_MAREGES,146,0,PRODUCTION_UNIT
EC-CNR-AV221348TS_01,2022-10-18T07:00:00+02:00,2022-10-18T18:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,GROUPE 01 DE LA CENTRALE DE SAUVETERRE,33,0,GENERATING_UNIT
EC-CNR-AV221348TS_02,2022-10-18T07:00:00+02:00,2022-10-18T18:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,GROUPE 02 DE LA CENTRALE DE SAUVETERRE,33,0,GENERATING_UNIT
EC-CNR-AV221348TS_03,2022-10-17T09:00:00+02:00,2022-10-17T19:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,GROUPE 02 DE LA CENTRALE DE SAUVETERRE,33,0,GENERATING_UNIT
EC-CNR-AV221348TS_04,2022-10-18T07:00:00+02:00,2022-10-18T18:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,GROUPE 02 DE LA CENTRALE DE SAUVETERRE,33,0,GENERATING_UNIT
EC-CNR-CA221432TS_01,2022-10-17T07:00:00+02:00,2022-10-20T10:50:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,INACTIVE,GROUPE 06 DE LA CENTRALE HYDRAULIQUE DE CADEROUSSE,31,0,GENERATING_UNIT
